year,stockID,per
2015,2597,7.84
2016,2597,8.71
2017,2597,12.91
2018,2597,10.285
2019,2597,11.895
2020,2597,9.565
2021,2597,14.7225
2022,2597,10.71
2023,2597,10.75
2024,2597,15.21666667
2017,2601,68.245
2018,2601,289.8675
2019,2601,11.1625
2020,2601,13.20333333
2021,2601,111.75
2022,2601,295.9275
2014,2603,60.985
2017,2603,123.2366667
2018,2603,54.0925
2019,2603,376.125
2020,2603,5.9175
2021,2603,4.3675
2022,2603,1.865
2023,2603,4.0125
2024,2603,8.92
2014,2605,17.305
2015,2605,13.76
2016,2605,15.225
2017,2605,22.8775
2018,2605,62.8825
2019,2605,120.375
2020,2605,76.7725
2021,2605,46.58
2022,2605,36.605
2023,2605,40.4475
2024,2605,16.55666667
2014,2606,19.745
2015,2606,25.295
2016,2606,55.43
2017,2606,179.9833333
2018,2606,20.7675
2019,2606,16.98
2020,2606,23.9225
2021,2606,17.49
2022,2606,8.52
2023,2606,12.9825
2024,2606,13.13666667
2014,2607,29.09
2015,2607,20.7475
2016,2607,16.855
2017,2607,17.4775
2018,2607,16.3325
2019,2607,17.4775
2020,2607,21.52
2021,2607,37.34
2022,2607,14.1825
2023,2607,10.4025
2024,2607,12.00333333
2014,2608,19.105
2015,2608,15.2475
2016,2608,15.76
2017,2608,14.975
2018,2608,14.7725
2019,2608,13.385
2020,2608,12.91
2021,2608,16.6525
2022,2608,14.305
2023,2608,11.755
2024,2608,10.87333333
2014,2609,150.5
2017,2609,67.65
2020,2609,4.773333333
2021,2609,3.7325
2022,2609,1.66
2023,2609,11.18
2024,2609,24.41
2015,2610,38.7525
2016,2610,37.8075
2017,2610,40.275
2018,2610,28.5675
2019,2610,115.06
2020,2610,401.7
2021,2610,21.805
2022,2610,26.5325
2023,2610,25.9925
2024,2610,15.98666667
2014,2611,26.965
2015,2611,33.1025
2016,2611,127.8
2017,2611,117.7
2018,2611,41.3025
2019,2611,187.5
2021,2611,31.1975
2022,2611,69.74
2023,2611,13.08
2024,2611,8.6
2014,2612,25.94
2015,2612,20.0675
2016,2612,56.9825
2017,2612,77.34
2018,2612,18.845
2019,2612,15.845
2020,2612,16.28
2021,2612,16.825
2022,2612,9.5125
2023,2612,19.4
2024,2612,29.52
2014,2613,13.74
2015,2613,27.1025
2016,2613,31.64
2017,2613,25.5575
2018,2613,23.9175
2019,2613,39.1025
2020,2613,64.285
2021,2613,32.37
2022,2613,22.0025
2023,2613,26.615
2024,2613,33.76
2016,2614,20.43
2017,2614,4.7525
2018,2614,5.9375
2019,2614,11.295
2020,2614,17.255
2021,2614,25.9425
2022,2614,152.2
2014,2615,10.455
2015,2615,12.5425
2016,2615,19.85
2017,2615,20.64
2018,2615,23.9425
2019,2615,15.7475
2020,2615,6.46
2021,2615,7.05
2022,2615,2.85
2023,2615,4.59
2024,2615,242.6
2014,2616,11.99
2015,2616,11.95
2016,2616,9.7875
2017,2616,8.6
2018,2616,12.21
2019,2616,15.04
2020,2616,11.98
2021,2616,12.3475
2022,2616,14.0975
2023,2616,35.2725
2024,2616,119.29
2014,2617,30.065
2015,2617,42.32
2016,2617,125.4
2017,2617,45.2925
2018,2617,9.7875
2019,2617,10.7825
2020,2617,13.0725
2021,2617,18.05
2022,2617,7.125
2023,2617,7.2325
2024,2617,7.93
2015,2618,61.7025
2016,2618,13.5125
2017,2618,13.2575
2018,2618,10.385
2019,2618,13.6025
2020,2618,89.88
2021,2618,36.55666667
2022,2618,22.635
2023,2618,11.2475
2024,2618,8.2
2018,2630,214.025
2019,2630,80.2
2020,2630,47.09
2021,2630,43.57
2022,2630,99.1025
2023,2630,177.6
2024,2630,61.32
2016,2633,24.86
2017,2633,27.1625
2018,2633,17.4225
2019,2633,24.4275
2020,2633,27.435
2021,2633,38.8275
2022,2633,43.3275
2023,2633,28.41
2024,2633,21.64
2014,2634,17.95
2015,2634,18.2625
2016,2634,18.4675
2017,2634,17.9775
2018,2634,15.3175
2019,2634,16.22
2020,2634,36.3375
2021,2634,55.5225
2022,2634,26.37
2023,2634,24.7625
2024,2634,20.31666667
2014,2636,14.315
2015,2636,12.165
2016,2636,14.5025
2017,2636,13.46
2018,2636,9.335
2019,2636,10.1
2020,2636,8.0225
2021,2636,7.655
2022,2636,3.8375
2023,2636,5.9825
2024,2636,9.27
2014,2637,9.45
2015,2637,8.87
2016,2637,9.945
2017,2637,24.1675
2018,2637,15.1075
2019,2637,9.41
2020,2637,52.065
2021,2637,12.32
2022,2637,5.1675
2023,2637,7.4275
2024,2637,11.14
2014,2642,30.705
2015,2642,25.7625
2016,2642,26.9675
2017,2642,24.9575
2018,2642,27.48
2019,2642,19.6475
2020,2642,16.0225
2021,2642,33.53
2022,2642,26.66
2023,2642,33.7325
2024,2642,34.08
2023,2645,21.43
2024,2645,20.17666667
2014,2701,20.61
2015,2701,18.81
2016,2701,16.56
2017,2701,15.3275
2018,2701,16.095
2019,2701,15.895
2020,2701,21.955
2021,2701,48.2075
2022,2701,34.735
2023,2701,25.6475
2024,2701,22.38
2014,2702,24.145
2015,2702,24.405
2016,2702,26.8975
2017,2702,62.19
2018,2702,16.69
2019,2702,23.94666667
2021,2702,3.7325
2022,2702,4.235
2023,2702,47.74
2024,2702,38.47
2014,2704,25.025
2015,2704,24.2925
2016,2704,22.0125
2017,2704,19.7075
2018,2704,20.0775
2019,2704,22.3725
2020,2704,805.8275
2022,2704,27.12
2023,2704,26.1475
2024,2704,18.29
2014,2705,58.875
2015,2705,38.2975
2014,2706,19.85
2015,2706,18.86
2016,2706,15.8425
2017,2706,14.5225
2018,2706,15.2775
2019,2706,15.46
2020,2706,26.015
2021,2706,68.74
2022,2706,35.605
2023,2706,26.4375
2024,2706,24.08666667
2014,2707,34.43
2015,2707,28.135
2016,2707,22.5175
2017,2707,19.5925
2018,2707,14.555
2019,2707,15.7925
2020,2707,19.3475
2021,2707,12.8625
2022,2707,20.4525
2023,2707,26.0275
2024,2707,18.60333333
2014,2712,23.3
2015,2712,28.365
2016,2712,39.335
2017,2712,97.6225
2018,2712,622.2
2020,2712,138.6
2021,2712,206.9933333
2022,2712,944
2023,2712,100.525
2024,2712,100.67
2014,2722,23.42
2015,2722,25.8425
2016,2722,28.9875
2017,2722,35.8375
2018,2722,87.3025
2019,2722,90.1825
2020,2722,48.3925
2021,2722,97.3075
2022,2722,40.74
2023,2722,71.01
2024,2722,71.09
2014,2723,55.08
2015,2723,27.82
2016,2723,26.7275
2017,2723,27.1375
2018,2723,26.27
2019,2723,23.9525
2020,2723,19.1225
2021,2723,25.625
2022,2723,32.405
2023,2723,35.225
2024,2723,22.20333333
2014,2727,35.83
2015,2727,129.8225
2016,2727,54.4425
2017,2727,29.42
2018,2727,18.5425
2019,2727,17.58
2020,2727,18.5475
2021,2727,547.7766667
2022,2727,155.085
2023,2727,25.2825
2024,2727,14.27666667
2014,2731,17.745
2015,2731,22.8625
2016,2731,19.8325
2017,2731,18.7125
2018,2731,21.585
2019,2731,25.0975
2020,2731,63.18
2023,2731,26.11
2024,2731,8.353333333
2016,2739,13.91
2017,2739,24.79
2018,2739,31.395
2019,2739,25.115
2020,2739,454.4
2023,2739,63.71666667
2024,2739,11.17666667
2016,2748,15.25
2017,2748,19.5125
2018,2748,19.3475
2019,2748,19.8925
2020,2748,22.7975
2021,2748,227.64
2022,2748,64.6975
2023,2748,33.6225
2024,2748,21.48333333
2021,2753,15.615
2022,2753,18.2375
2023,2753,19.9175
2024,2753,18.88
2014,2801,13.33
2015,2801,12.2675
2016,2801,12.2025
2017,2801,13.18
2018,2801,13.75
2019,2801,17.375
2020,2801,21.86
2021,2801,21.6075
2022,2801,18.4475
2023,2801,15.625
2024,2801,15.21
2014,2809,7.68
2015,2809,7.2775
2016,2809,6.5
2017,2809,7.0675
2018,2809,9.7075
2019,2809,11.6025
2020,2809,8.3925
2021,2809,8.115
2022,2809,12.2475
2023,2809,9.17
2024,2809,8.76
2014,2812,7.745
2015,2812,8.2425
2016,2812,8.2375
2017,2812,9.0325
2018,2812,9.0475
2019,2812,10.2225
2020,2812,10.105
2021,2812,10.91
2022,2812,12.285
2023,2812,12.0275
2024,2812,12.75
2014,2816,9.375
2015,2816,11.1925
2016,2816,12.2675
2017,2816,7.3325
2018,2816,6.54
2019,2816,6.55
2020,2816,6.08
2021,2816,6.4225
2022,2816,23.54
2023,2816,8.86
2024,2816,5.483333333
2014,2820,10.895
2015,2820,10.1775
2016,2820,10.31
2017,2820,13.635
2018,2820,14.2725
2019,2820,15.61
2020,2820,13.5775
2021,2820,12.505
2022,2820,16.205
2023,2820,16.9025
2024,2820,16.56333333
2014,2832,12.47
2015,2832,8.8025
2016,2832,10.4775
2017,2832,10.1875
2018,2832,11.2375
2019,2832,11.4425
2020,2832,10.215
2021,2832,15.7025
2022,2832,13.33
2023,2832,9.83
2024,2832,9.083333333
2014,2834,9.085
2015,2834,9.4175
2016,2834,9.3125
2017,2834,10.0125
2018,2834,9.4325
2019,2834,12.085
2020,2834,13.255
2021,2834,14.98
2022,2834,12.38
2023,2834,10.675
2024,2834,13.5
2014,2836,13.15
2015,2836,12.23
2016,2836,11.485
2017,2836,16.5825
2018,2836,20.1075
2019,2836,15.76
2020,2836,14.17
2021,2836,14.905
2022,2836,17.5775
2023,2836,17.0475
2024,2836,19.70333333
2014,2838,8.31
2015,2838,8.1125
2016,2838,8.27
2017,2838,8.8775
2018,2838,9.3125
2019,2838,10.6975
2020,2838,10.7075
2021,2838,10.765
2022,2838,16.22
2023,2838,15.77
2024,2838,13.93
2014,2845,7.915
2015,2845,7.9175
2016,2845,8.0975
2017,2845,10.0725
2018,2845,10.075
2019,2845,10.9825
2020,2845,12.45
2021,2845,13.3225
2022,2845,12.1625
2023,2845,11.6025
2024,2845,14.07666667
2014,2849,7.985
2015,2849,8.095
2016,2849,13.995
2017,2849,13.4625
2018,2849,11.1175
2019,2849,12.735
2020,2849,12.9125
2021,2849,13.7525
2022,2849,20.33
2023,2849,26.635
2024,2849,16.63666667
2014,2850,7.44
2015,2850,6.16
2016,2850,6.875
2017,2850,6.8
2018,2850,6.9625
2019,2850,7.4675
2020,2850,7.04
2021,2850,6.7475
2022,2850,7.7
2023,2850,7.0625
2024,2850,8.943333333
2014,2851,10.455
2015,2851,11.0125
2016,2851,10.515
2017,2851,7.6425
2018,2851,9.2425
2019,2851,10.025
2020,2851,8.5125
2021,2851,8.75
2022,2851,20.82
2023,2851,13.155
2024,2851,8.606666667
2014,2852,11.485
2015,2852,14.98
2016,2852,9.9225
2017,2852,8.9225
2018,2852,9.1025
2019,2852,8.015
2020,2852,15.145
2021,2852,10.89
2022,2852,8.405
2023,2852,8.3175
2024,2852,8.816666667
2014,2855,14
2015,2855,16.2175
2016,2855,18.565
2017,2855,10.625
2018,2855,11.47
2019,2855,10.115
2020,2855,6.695
2021,2855,9.0225
2022,2855,16.8125
2023,2855,13.5275
2024,2855,10.56666667
2014,2867,9.56
2015,2867,9.785
2016,2867,8.5425
2017,2867,9.1775
2018,2867,27.46666667
2019,2867,12.4425
2020,2867,8.845
2021,2867,18.9625
2014,2880,12.59
2015,2880,11.685
2016,2880,11.865
2017,2880,14.3725
2018,2880,14.8575
2019,2880,16.0575
2020,2880,21.1025
2021,2880,18.86
2022,2880,17.8825
2023,2880,14.99
2024,2880,15.96666667
2014,2881,8.27
2015,2881,8.795
2016,2881,8.44
2017,2881,9.765
2018,2881,10.4975
2019,2881,8.9725
2020,2881,5.79
2021,2881,6.4425
2022,2881,9.865
2023,2881,14.0675
2024,2881,13.47333333
2014,2882,12.28
2015,2882,11.295
2016,2882,9.985
2017,2882,11.9025
2018,2882,12.4125
2019,2882,9.65
2020,2882,7.6425
2021,2882,6.615
2022,2882,9.975
2023,2882,14.6675
2024,2882,11.74333333
2014,2883,13.415
2015,2883,15.5625
2016,2883,17.515
2017,2883,14.27
2018,2883,16.8725
2019,2883,13.125
2020,2883,9.9275
2021,2883,7.8375
2022,2883,10.1025
2023,2883,11.4975
2024,2883,11.33333333
2014,2884,12.2
2015,2884,12.1975
2016,2884,11.8225
2017,2884,12.4175
2018,2884,13.4925
2019,2884,15.5075
2020,2884,16.78
2021,2884,17.805
2022,2884,22.055
2023,2884,19.6875
2024,2884,19.66666667
2014,2885,9.38
2015,2885,11.425
2016,2885,10.185
2017,2885,10.29
2018,2885,9.7425
2019,2885,11.075
2020,2885,9.3675
2021,2885,9.8425
2022,2885,10.29
2023,2885,12.5525
2024,2885,13.80666667
2014,2886,10.165
2015,2886,10.265
2016,2886,12.175
2017,2886,13.58
2018,2886,13.1825
2019,2886,14.03
2020,2886,15.035
2021,2886,17.6775
2022,2886,22.7075
2023,2886,18.995
2024,2886,16.97
2014,2887,170.6
2015,2887,17.32
2016,2887,9.5975
2017,2887,11.645
2018,2887,12.685
2019,2887,12.3025
2020,2887,10.8475
2021,2887,11.225
2022,2887,12.6825
2023,2887,17.2025
2024,2887,17.7
2014,2888,13.18
2015,2888,13.475
2016,2888,13.4975
2017,2888,11.2225
2018,2888,11.62
2019,2888,7.2725
2020,2888,6.45
2021,2888,6.7025
2022,2888,30.68
2024,2888,122.625
2014,2889,12.85
2015,2889,13.55
2016,2889,11.48
2017,2889,11.2625
2018,2889,13.36
2019,2889,12.805
2020,2889,11.16
2021,2889,13.3425
2022,2889,19.5975
2023,2889,23.605
2024,2889,25.95
2014,2890,8.965
2015,2890,9.5275
2016,2890,10.685
2017,2890,11.6525
2018,2890,12.8525
2019,2890,12.315
2020,2890,10.0675
2021,2890,10.82
2022,2890,12.2325
2023,2890,11.545
2024,2890,14.20666667
2014,2891,7.95
2015,2891,8.6325
2016,2891,10.52
2017,2891,11.3625
2018,2891,11.53
2019,2891,10.38
2020,2891,8.8625
2021,2891,9.325
2022,2891,12.205
2023,2891,10.7275
2024,2891,11.25
2014,2892,12.17
2015,2892,11.02
2016,2892,11.2125
2017,2892,14.5975
2018,2892,15.13
2019,2892,14.96
2020,2892,15.0825
2021,2892,15.955
2022,2892,17.34
2023,2892,16.715
2024,2892,16.46333333
2017,2897,19.90333333
2018,2897,19.9775
2019,2897,18.3225
2020,2897,16.105
2021,2897,13.65
2022,2897,7.105
2023,2897,8.48
2024,2897,10.76333333
2014,2901,67.805
2015,2901,57.9575
2016,2901,57.1775
2017,2901,56.945
2018,2901,56.455
2019,2901,53.6875
2020,2901,89.5525
2021,2901,269.625
2022,2901,153.6
2023,2901,78.6375
2024,2901,63.08333333
2014,2903,26.895
2015,2903,17.7875
2016,2903,17.74
2017,2903,15.885
2018,2903,17.2225
2019,2903,19.3625
2020,2903,17.775
2021,2903,21.745
2022,2903,17.6975
2023,2903,13.81
2024,2903,16.63333333
2014,2904,12.04
2015,2904,11.96
2016,2904,14.805
2017,2904,14.835
2018,2904,12.24
2019,2904,12.7275
2020,2904,11.0825
2021,2904,19.265
2022,2904,15.9575
2023,2904,18.57
2024,2904,22.34
2014,2905,9.925
2015,2905,9.605
2016,2905,7.3575
2017,2905,9.3625
2018,2905,25.0475
2019,2905,7.6125
2020,2905,9.0475
2021,2905,11.67
2022,2905,113.3
2014,2906,14.355
2015,2906,20.3175
2016,2906,23.6725
2017,2906,43.7675
2018,2906,61.1225
2019,2906,44.5425
2020,2906,68.1075
2021,2906,51.455
2022,2906,36.7775
2023,2906,30.365
2024,2906,32.16
2014,2908,14.365
2015,2908,15.27
2016,2908,14.9175
2017,2908,14.7975
2018,2908,21.8025
2019,2908,61.2625
2020,2908,23.365
2021,2908,15.28
2022,2908,19.105
2023,2908,32.5925
2024,2908,42.08333333
2014,2910,41.625
2015,2910,47.56
2016,2910,99.8875
2017,2910,158.85
2018,2910,79.9325
2019,2910,50.915
2020,2910,57.0875
2021,2910,46.665
2022,2910,48.3775
2023,2910,32.5
2024,2910,22.58
2014,2911,36.15
2015,2911,107.67
2017,2911,12.2775
2018,2911,27.72666667
2014,2912,26.455
2015,2912,26.205
2016,2912,27.245
2017,2912,12.7275
2018,2912,21.2825
2019,2912,29.895
2020,2912,27.835
2021,2912,30.235
2022,2912,31.0475
2023,2912,27.9
2024,2912,25.34666667
2014,2913,15.455
2015,2913,14.4275
2016,2913,24.945
2017,2913,25.5
2018,2913,52.86
2014,2915,8.4
2015,2915,7.7525
2016,2915,6.07
2017,2915,3.85
2018,2915,4.575
2019,2915,4.8425
2020,2915,4.4375
2021,2915,4.6425
2022,2915,3.9925
2023,2915,6.1925
2024,2915,6.863333333
2014,2923,18.445
2015,2923,12.9375
2016,2923,13.67
2017,2923,80.455
2018,2923,37.5675
2019,2923,8.0475
2020,2923,18.02
2021,2923,43.4
2022,2923,52.0125
2023,2923,78.075
2024,2923,67.45
2014,2929,10.86
2015,2929,9.3025
2016,2929,11.045
2017,2929,9.2325
2018,2929,8.405
2019,2929,7.68
2020,2929,14.96
2022,2929,14.1
2023,2929,29.395
2018,2939,13.9675
2019,2939,15.57
2020,2939,84.58
2022,2939,122.805
2021,2945,22.06
2022,2945,32.015
2023,2945,35.0475
2024,2945,24.95666667
2014,3002,17.89
2015,3002,22.28
2016,3002,19.675
2017,3002,19.5125
2018,3002,36.85
2019,3002,33.07333333
2020,3002,19.2925
2021,3002,53.06333333
2022,3002,363.3333333
2023,3002,147.775
2024,3002,54.08333333
2014,3003,14.53
2015,3003,14.705
2016,3003,15.5075
2017,3003,18.7725
2018,3003,15.595
2019,3003,15.4925
2020,3003,16.435
2021,3003,20.37
2022,3003,13.8175
2023,3003,17.53
2024,3003,21.45333333
2015,3004,89.93
2016,3004,13.4075
2017,3004,13.2425
2018,3004,11.68
2019,3004,14.7275
2020,3004,23.6275
2021,3004,161.8
2022,3004,62.73333333
2023,3004,20.1975
2024,3004,15.84
2014,3005,10.595
2015,3005,10.99
2016,3005,9.48
2017,3005,12.185
2018,3005,11.39
2019,3005,12.8275
2020,3005,10.9175
2021,3005,9.165
2022,3005,8.38
2023,3005,13.93
2024,3005,17.73666667
2014,3006,11.62
2015,3006,13.1175
2016,3006,15.285
2017,3006,14.01
2018,3006,13.415
2019,3006,16.7875
2020,3006,13.51
2021,3006,11.935
2022,3006,11.48
2023,3006,49.22
2014,3008,15.785
2015,3008,16.695
2016,3008,18.8075
2017,3008,25.8375
2018,3008,19.72
2019,3008,22.4
2020,3008,18.6825
2021,3008,17.545
2022,3008,11.595
2023,3008,15.975
2024,3008,17.38666667
2014,3010,9.87
2015,3010,9.5225
2016,3010,9.83
2017,3010,9.37
2018,3010,9.0825
2019,3010,9.015
2020,3010,8.0275
2021,3010,8.385
2022,3010,8.1175
2023,3010,9.525
2024,3010,13.58666667
2016,3011,246.3
2021,3011,31.63
2022,3011,125.7033333
2014,3013,41.595
2015,3013,41.7425
2016,3013,20.2775
2017,3013,17.115
2018,3013,19.6275
2019,3013,20.3925
2020,3013,24.9625
2021,3013,125.2
2022,3013,32.56666667
2023,3013,29.04
2024,3013,45.60666667
2014,3014,15.275
2015,3014,13.88
2016,3014,12.8425
2017,3014,14.58
2018,3014,12.4075
2019,3014,11.7275
2020,3014,12.0425
2021,3014,11.8975
2022,3014,8.9975
2023,3014,14.0325
2024,3014,16.46
2014,3015,15.58
2015,3015,12.0925
2016,3015,14.2975
2017,3015,14.605
2018,3015,30.01
2019,3015,36.085
2020,3015,11.845
2021,3015,11.7125
2022,3015,9.965
2023,3015,14.225
2024,3015,18.17666667
2014,3016,110.15
2015,3016,63.0475
2016,3016,164.675
2017,3016,63.38
2018,3016,41.535
2019,3016,383.7675
2020,3016,903.475
2021,3016,115.0725
2022,3016,45.4425
2023,3016,61.345
2024,3016,74.02
2014,3017,11.205
2015,3017,13.2075
2016,3017,11.07
2017,3017,11.1875
2018,3017,12.6025
2019,3017,15.575
2020,3017,11.38
2021,3017,11.0675
2022,3017,10.465
2023,3017,20.35
2024,3017,39.06333333
2014,3018,31.075
2015,3018,74.09
2016,3018,64.46
2017,3018,75.8
2018,3018,576.4
2015,3019,78.78
2016,3019,34.725
2017,3019,42.1325
2018,3019,26.9125
2019,3019,25.94
2020,3019,34.045
2021,3019,24.945
2022,3019,16.05
2023,3019,22.245
2024,3019,22.97666667
2014,3021,17.235
2015,3021,15.095
2016,3021,12.975
2017,3021,13.3725
2018,3021,12.175
2019,3021,10.8975
2020,3021,11.8225
2021,3021,18.9525
2022,3021,12.1475
2023,3021,14.09
2024,3021,17.66666667
2014,3022,12.24
2015,3022,11.885
2016,3022,10.52
2017,3022,13.4125
2018,3022,12.9925
2019,3022,15.2475
2020,3022,9.28
2021,3022,9.585
2022,3022,7.6775
2023,3022,10.5
2024,3022,9.836666667
2014,3023,10.92
2015,3023,13.2075
2016,3023,14.255
2017,3023,14.645
2018,3023,14.0175
2019,3023,16.4275
2020,3023,19.5925
2021,3023,27.3825
2022,3023,23.1775
2023,3023,25.43
2024,3023,20.93333333
2016,3024,3.37
2017,3024,18.2975
2018,3024,20.11
2019,3024,24.62
2020,3024,53.5825
2021,3024,27.43
2022,3024,28.64
2023,3024,43.88
2024,3024,51.77666667
2014,3025,61.47
2015,3025,147.9
2016,3025,56.93666667
2017,3025,62.56
2018,3025,425.9
2019,3025,63.8775
2020,3025,23.935
2021,3025,38.9875
2022,3025,28.1325
2023,3025,18.8225
2024,3025,21.41
2014,3026,10.385
2015,3026,11.84
2016,3026,13.685
2017,3026,15.63
2018,3026,13.77
2019,3026,12.885
2020,3026,15.2325
2021,3026,11.965
2022,3026,10.4975
2023,3026,16.6375
2024,3026,20.58333333
2014,3027,55.485
2015,3027,34.3575
2016,3027,46.6075
2018,3027,9.345
2019,3027,15.77
2020,3027,96.00666667
2021,3027,82.66
2022,3027,66.65
2023,3027,85.5325
2024,3027,44.19333333
2014,3028,10.22
2015,3028,10.5925
2016,3028,12.205
2017,3028,10.7775
2018,3028,11.755
2019,3028,16.3225
2020,3028,11.1675
2021,3028,9.055
2022,3028,8.835
2023,3028,13.54
2024,3028,18.71
2014,3029,13.325
2015,3029,13.8325
2016,3029,9.7925
2017,3029,11.3175
2018,3029,11.125
2019,3029,11.32
2020,3029,11.0875
2021,3029,11.5075
2022,3029,9.8875
2023,3029,14.095
2024,3029,18.14333333
2014,3030,9.83
2015,3030,12.08
2016,3030,16.42
2017,3030,18.7
2018,3030,14.61
2019,3030,12.435
2020,3030,12.2125
2021,3030,11.96
2022,3030,9.2725
2023,3030,11.2725
2024,3030,24.08
2014,3031,30.705
2015,3031,89.67333333
2016,3031,25.3775
2017,3031,16.3925
2018,3031,17.61
2019,3031,14.0375
2020,3031,15.4725
2021,3031,17.9375
2022,3031,13.36
2023,3031,17.0475
2024,3031,17.92333333
2014,3032,10.69
2015,3032,8.63
2016,3032,11.7875
2017,3032,15.2675
2018,3032,10.0075
2019,3032,9.37
2020,3032,9.6725
2021,3032,12.085
2022,3032,9.66
2023,3032,13.4675
2024,3032,12.47666667
2014,3033,11.92
2015,3033,11.5825
2016,3033,12.4525
2017,3033,10.4075
2018,3033,11.1575
2019,3033,18.1075
2020,3033,11.3925
2021,3033,7.485
2022,3033,6.6125
2023,3033,11.7575
2024,3033,18.36666667
2014,3034,13.86
2015,3034,12.285
2016,3034,12.8225
2017,3034,14.2075
2018,3034,14.5975
2019,3034,15.915
2020,3034,14.9275
2021,3034,11.755
2022,3034,5.97
2023,3034,10.98
2024,3034,15.68
2014,3035,21.62
2015,3035,30.195
2016,3035,29.0825
2017,3035,17.7325
2018,3035,31.1275
2019,3035,40.585
2020,3035,37.4625
2021,3035,33.745
2022,3035,26.905
2023,3035,36.44
2024,3035,60.41
2014,3036,9.215
2015,3036,8.565
2016,3036,10.5475
2017,3036,9.9175
2018,3036,8.455
2019,3036,8.8275
2020,3036,7.7625
2021,3036,7.1775
2022,3036,7.285
2023,3036,16.7525
2024,3036,27.39
2014,3037,73.205
2015,3037,65.5925
2016,3037,432.375
2017,3037,118.265
2018,3037,25.395
2019,3037,20.6375
2020,3037,18.62
2021,3037,20.3325
2022,3037,11.215
2023,3037,14.865
2024,3037,25.88333333
2014,3038,10.72
2015,3038,7.62
2016,3038,10.02
2017,3038,19.155
2018,3038,17.4875
2019,3038,12.7225
2020,3038,11.3225
2021,3038,12.4425
2022,3038,8.6375
2023,3038,11.5
2024,3038,10.43333333
2014,3040,4.905
2015,3040,10.3525
2016,3040,13.51
2017,3040,6.0275
2018,3040,11.6975
2019,3040,23.32
2020,3040,8.005
2021,3040,13.4675
2022,3040,18.21
2023,3040,25.32
2024,3040,32.50333333
2014,3041,29.555
2015,3041,723.9566667
2022,3041,292.9
2014,3042,12.345
2015,3042,12.08
2016,3042,13.54
2017,3042,13.21
2018,3042,14.655
2019,3042,17.915
2020,3042,17.2225
2021,3042,14.225
2022,3042,9.1975
2023,3042,14.1675
2024,3042,18.61333333
2019,3043,13.485
2020,3043,15.285
2022,3043,6.075
2023,3043,42.57
2014,3044,12.44
2015,3044,10.5525
2016,3044,10.485
2017,3044,12.2925
2018,3044,9.625
2019,3044,10.4125
2020,3044,9.8
2021,3044,11.2725
2022,3044,9.3925
2023,3044,13.4125
2024,3044,15.08666667
2014,3045,17.695
2015,3045,18.17
2016,3045,19.085
2017,3045,20.5875
2018,3045,21.46
2019,3045,24.3875
2020,3045,24.185
2021,3045,25.3175
2022,3045,25.815
2023,3045,23.38
2024,3045,24.90666667
2021,3046,31.16333333
2022,3046,16.1925
2023,3046,25.1125
2024,3046,19.57
2014,3047,18.94
2015,3047,14.655
2016,3047,19.13
2017,3047,125
2019,3047,64.39666667
2020,3047,22.7225
2021,3047,60.465
2022,3047,42.0175
2023,3047,36.97666667
2014,3048,10.775
2015,3048,10.2475
2016,3048,12.205
2017,3048,11.9625
2018,3048,12.5525
2019,3048,11.1125
2020,3048,7.0725
2021,3048,8.0475
2022,3048,8.3625
2023,3048,324.3125
2024,3048,174.0666667
2014,3049,12.605
2015,3049,21.4575
2017,3049,47.37
2018,3049,34.5625
2019,3049,14.9325
2020,3049,15.04
2021,3049,14.455
2022,3049,90.58
2015,3050,18.12333333
2016,3050,16.2125
2017,3050,14.4825
2018,3050,17.7075
2019,3050,17.455
2020,3050,15.5825
2021,3050,19.25
2022,3050,21.7675
2023,3050,28.11
2024,3050,36.11666667
2014,3051,3.445
2015,3051,7.3025
2016,3051,49.035
2020,3051,126
2021,3051,4.995
2022,3051,5.625
2023,3051,19.09
2024,3051,22.9
2014,3052,13.68
2015,3052,14.1075
2016,3052,23.88
2017,3052,13.73
2018,3052,37.23
2019,3052,43.35666667
2020,3052,8.6
2021,3052,13.9725
2022,3052,12.3125
2023,3052,11.1975
2024,3052,13.16333333
2014,3054,91.785
2016,3054,76.47
2017,3054,31.3025
2018,3054,726.7725
2019,3054,1249.5
2021,3054,397.3125
2022,3054,640
2023,3054,350
2024,3054,2070
2014,3055,9.355
2015,3055,4.7575
2016,3055,9.125
2017,3055,35.4475
2018,3055,41.8025
2019,3055,115.0125
2022,3055,24.13
2023,3055,93.69
2014,3056,7.725
2015,3056,5.32
2016,3056,4.28
2017,3056,5.295
2018,3056,9.6525
2019,3056,11.9325
2020,3056,9.275
2021,3056,10.785
2022,3056,4.6625
2023,3056,14
2024,3056,165.6766667
2014,3057,15.095
2015,3057,22.2375
2021,3057,1490
2022,3057,560.25
2014,3058,110.65
2015,3058,102.6125
2016,3058,28.1625
2017,3058,41.825
2023,3058,71.07
2014,3059,38.595
2015,3059,32.58
2016,3059,59.315
2017,3059,325.3
2018,3059,114.7025
2019,3059,69.2275
2020,3059,51.045
2021,3059,52.615
2022,3059,27.58
2023,3059,24.94
2024,3059,29.18
2014,3060,39.42
2015,3060,18.8
2016,3060,18.6775
2017,3060,51.095
2021,3060,28.865
2022,3060,32.455
2014,3062,25.12
2015,3062,15.2675
2016,3062,16.9125
2017,3062,31.4375
2018,3062,35.3725
2019,3062,68.0125
2020,3062,159.87
