StockID,Year,PER
2702,19Q2,20.93
2702,19Q1,13.87
2702,18Q4,11.23
2702,18Q3,10.93
2702,18Q2,14.9
2702,18Q1,29.7
2702,17Q4,
2702,17Q3,99.29
2702,17Q2,52.5
2702,17Q1,34.78
2702,16Q4,26.13
2702,16Q3,27.97
2702,16Q2,27.13
2702,16Q1,26.36
2702,15Q4,26
2702,15Q3,22.4
2702,15Q2,24.92
2702,15Q1,24.3
2702,14Q4,23.36
2702,14Q3,24.93
2704,24Q3,12.4
2704,24Q2,18.88
2704,24Q1,23.59
2704,23Q4,36.9
2704,23Q3,29.47
2704,23Q2,24.5
2704,23Q1,13.72
2704,22Q4,10.98
2704,22Q3,14.35
2704,22Q2,23.77
2704,22Q1,59.38
2704,21Q4,
2704,21Q3,
2704,21Q2,
2704,21Q1,
2704,20Q4,3030
2704,20Q3,106.7
2704,20Q2,55.28
2704,20Q1,31.33
2704,19Q4,28.24
2704,19Q3,20.33
2704,19Q2,20.6
2704,19Q1,20.32
2704,18Q4,20.91
2704,18Q3,19.91
2704,18Q2,19.83
2704,18Q1,19.66
2704,17Q4,19.21
2704,17Q3,19.75
2704,17Q2,19.83
2704,17Q1,20.04
2704,16Q4,20.13
2704,16Q3,21.3
2704,16Q2,23.39
2704,16Q1,23.23
2704,15Q4,24.25
2704,15Q3,24.41
2704,15Q2,23.98
2704,15Q1,24.53
2704,14Q4,25.36
2704,14Q3,24.69
2705,24Q3,
2705,24Q2,
2705,24Q1,
2705,23Q4,
2705,23Q3,
2705,23Q2,
2705,23Q1,
2705,22Q4,
2705,22Q3,
2705,22Q2,
2705,22Q1,
2705,21Q4,
2705,21Q3,
2705,21Q2,
2705,21Q1,
2705,20Q4,
2705,20Q3,
2705,20Q2,
2705,20Q1,
2705,19Q4,
2705,19Q3,
2705,19Q2,
2705,19Q1,
2705,18Q4,
2705,18Q3,
2705,18Q2,
2705,18Q1,
2705,17Q4,
2705,17Q3,
2705,17Q2,
2705,17Q1,
2705,16Q4,
2705,16Q3,
2705,16Q2,
2705,16Q1,
2705,15Q4,31.29
2705,15Q3,30.78
2705,15Q2,42.91
2705,15Q1,48.21
2705,14Q4,59
2705,14Q3,58.75
2706,24Q3,23.31
2706,24Q2,24.79
2706,24Q1,24.16
2706,23Q4,26.5
2706,23Q3,24.83
2706,23Q2,29.92
2706,23Q1,24.5
2706,22Q4,23.58
2706,22Q3,29.59
2706,22Q2,36.84
2706,22Q1,52.41
2706,21Q4,90
2706,21Q3,72.25
2706,21Q2,62.71
2706,21Q1,50
2706,20Q4,43.91
2706,20Q3,25.74
2706,20Q2,20.58
2706,20Q1,13.83
2706,19Q4,14.76
2706,19Q3,14.85
2706,19Q2,16.46
2706,19Q1,15.77
2706,18Q4,16.57
2706,18Q3,15.43
2706,18Q2,14.9
2706,18Q1,14.21
2706,17Q4,13.64
2706,17Q3,13.86
2706,17Q2,14.93
2706,17Q1,15.66
2706,16Q4,14.68
2706,16Q3,15.07
2706,16Q2,16.59
2706,16Q1,17.03
2706,15Q4,17.25
2706,15Q3,17.85
2706,15Q2,19.9
2706,15Q1,20.44
2706,14Q4,19.85
2706,14Q3,19.85
2707,24Q3,17.56
2707,24Q2,18.33
2707,24Q1,19.92
2707,23Q4,19.94
2707,23Q3,21.18
2707,23Q2,28.52
2707,23Q1,34.47
2707,22Q4,36.32
2707,22Q3,19.97
2707,22Q2,13.73
2707,22Q1,11.79
2707,21Q4,8.84
2707,21Q3,10.38
2707,21Q2,13.11
2707,21Q1,19.12
2707,20Q4,26.06
2707,20Q3,20.37
2707,20Q2,19.1
2707,20Q1,11.86
2707,19Q4,15.88
2707,19Q3,14.86
2707,19Q2,17.68
2707,19Q1,14.75
2707,18Q4,12.5
2707,18Q3,13.29
2707,18Q2,15.55
2707,18Q1,16.88
2707,17Q4,18.4
2707,17Q3,18.93
2707,17Q2,20.82
2707,17Q1,20.22
2707,16Q4,22.44
2707,16Q3,22.76
2707,16Q2,22.32
2707,16Q1,22.55
2707,15Q4,25.39
2707,15Q3,24.12
2707,15Q2,28.02
2707,15Q1,35.01
2707,14Q4,35.21
2707,14Q3,33.65
2712,24Q3,122.8
2712,24Q2,97.42
2712,24Q1,81.79
2712,23Q4,74.26
2712,23Q3,86.34
2712,23Q2,118.9
2712,23Q1,122.6
2712,22Q4,139.4
2712,22Q3,272.6
2712,22Q2,2420
2712,22Q1,
2712,21Q4,
2712,21Q3,459.4
2712,21Q2,101.5
2712,21Q1,60.08
2712,20Q4,55.81
2712,20Q3,73.79
2712,20Q2,131.5
2712,20Q1,293.3
2712,19Q4,
2712,19Q3,
2712,19Q2,
2712,19Q1,
2712,18Q4,
2712,18Q3,
2712,18Q2,
2712,18Q1,622.2
2712,17Q4,170
2712,17Q3,100.2
2712,17Q2,66.4
2712,17Q1,53.89
2712,16Q4,45.42
2712,16Q3,40.15
2712,16Q2,38.46
2712,16Q1,33.31
2712,15Q4,31.19
2712,15Q3,29.36
2712,15Q2,28.65
2712,15Q1,24.26
2712,14Q4,23.3
2712,14Q3,23.3
2722,24Q3,59.44
2722,24Q2,79.19
2722,24Q1,74.64
2722,23Q4,91.3
2722,23Q3,58.55
2722,23Q2,91.79
2722,23Q1,42.4
2722,22Q4,24.2
2722,22Q3,30.37
2722,22Q2,42.56
2722,22Q1,65.83
2722,21Q4,177.8
2722,21Q3,102
2722,21Q2,62.37
2722,21Q1,47.06
2722,20Q4,36.2
2722,20Q3,40.59
2722,20Q2,68.87
2722,20Q1,47.91
2722,19Q4,69.44
2722,19Q3,81.89
2722,19Q2,92
2722,19Q1,117.4
2722,18Q4,157.9
2722,18Q3,84.41
2722,18Q2,57.85
2722,18Q1,49.05
2722,17Q4,41.59
2722,17Q3,36.31
2722,17Q2,33.07
2722,17Q1,32.38
2722,16Q4,30.8
2722,16Q3,29.23
2722,16Q2,27.82
2722,16Q1,28.1
2722,15Q4,27.32
2722,15Q3,25.58
2722,15Q2,26.06
2722,15Q1,24.41
2722,14Q4,23.83
2722,14Q3,23.01
2723,24Q3,21.46
2723,24Q2,22.27
2723,24Q1,22.88
2723,23Q4,24.17
2723,23Q3,27.62
2723,23Q2,41.72
2723,23Q1,47.39
2723,22Q4,56.53
2723,22Q3,29.91
2723,22Q2,25.26
2723,22Q1,17.92
2723,21Q4,18.53
2723,21Q3,24.49
2723,21Q2,29.12
2723,21Q1,30.36
2723,20Q4,25
2723,20Q3,18.46
2723,20Q2,18.85
2723,20Q1,14.18
2723,19Q4,23.84
2723,19Q3,23.06
2723,19Q2,24.03
2723,19Q1,24.88
2723,18Q4,22.25
2723,18Q3,25.62
2723,18Q2,26.36
2723,18Q1,30.85
2723,17Q4,33.16
2723,17Q3,25.28
2723,17Q2,26.38
2723,17Q1,23.73
2723,16Q4,20.85
2723,16Q3,28.81
2723,16Q2,28.66
2723,16Q1,28.59
2723,15Q4,29.12
2723,15Q3,27.91
2723,15Q2,25.32
2723,15Q1,28.93
2723,14Q4,43.18
2723,14Q3,66.98
2727,24Q3,13.35
2727,24Q2,14.82
2727,24Q1,14.66
2727,23Q4,14.86
2727,23Q3,18.86
2727,23Q2,28.96
2727,23Q1,38.45
2727,22Q4,32.27
2727,22Q3,38.54
2727,22Q2,64.63
2727,22Q1,484.9
2727,21Q4,
2727,21Q3,1493
2727,21Q2,91.28
2727,21Q1,59.05
2727,20Q4,27.55
2727,20Q3,15.94
2727,20Q2,17.19
2727,20Q1,13.51
2727,19Q4,16.69
2727,19Q3,16.42
2727,19Q2,16.92
2727,19Q1,20.29
2727,18Q4,17.41
2727,18Q3,16.8
2727,18Q2,17.08
2727,18Q1,22.88
2727,17Q4,22.3
2727,17Q3,29.15
2727,17Q2,36.14
2727,17Q1,30.09
2727,16Q4,31.31
2727,16Q3,36.93
2727,16Q2,49.03
2727,16Q1,100.5
2727,15Q4,358.9
2727,15Q3,67.3
2727,15Q2,57.35
2727,15Q1,35.74
2727,14Q4,32.44
2727,14Q3,39.22
2731,24Q3,7.66
2731,24Q2,8.9
2731,24Q1,8.5
2731,23Q4,9.2
2731,23Q3,13.73
2731,23Q2,55.4
2731,23Q1,
2731,22Q4,
2731,22Q3,
2731,22Q2,
2731,22Q1,
2731,21Q4,
2731,21Q3,
2731,21Q2,
2731,21Q1,
2731,20Q4,
2731,20Q3,
2731,20Q2,
2731,20Q1,63.18
2731,19Q4,27.07
2731,19Q3,23.24
2731,19Q2,25.15
2731,19Q1,24.93
2731,18Q4,23.74
2731,18Q3,20.5
2731,18Q2,22.15
2731,18Q1,19.95
2731,17Q4,15.38
2731,17Q3,16.15
2731,17Q2,22.11
2731,17Q1,21.21
2731,16Q4,23.36
2731,16Q3,18.53
2731,16Q2,18.34
2731,16Q1,19.1
2731,15Q4,18.51
2731,15Q3,25.92
2731,15Q2,28.13
2731,15Q1,18.89
2731,14Q4,17.61
2731,14Q3,17.88
2739,24Q3,11.54
2739,24Q2,11.79
2739,24Q1,10.2
2739,23Q4,13.61
2739,23Q3,15.64
2739,23Q2,161.9
2739,23Q1,
2739,22Q4,
2739,22Q3,
2739,22Q2,
2739,22Q1,
2739,21Q4,
2739,21Q3,
2739,21Q2,
2739,21Q1,
2739,20Q4,
2739,20Q3,
2739,20Q2,
2739,20Q1,454.4
2739,19Q4,22.7
2739,19Q3,22.8
2739,19Q2,26.85
2739,19Q1,28.11
2739,18Q4,29.26
2739,18Q3,28.45
2739,18Q2,30.77
2739,18Q1,37.1
2739,17Q4,37.83
2739,17Q3,25.47
2739,17Q2,19.3
2739,17Q1,16.56
2739,16Q4,12.09
2739,16Q3,13.82
2739,16Q2,15.82
2748,24Q3,17.65
2748,24Q2,22.32
2748,24Q1,24.48
2748,23Q4,30.14
2748,23Q3,28.02
2748,23Q2,37.18
2748,23Q1,39.15
2748,22Q4,27.23
2748,22Q3,31.25
2748,22Q2,47.91
2748,22Q1,152.4
2748,21Q4,
2748,21Q3,560.7
2748,21Q2,77.55
2748,21Q1,44.67
2748,20Q4,29.06
2748,20Q3,22.61
2748,20Q2,24.34
2748,20Q1,15.18
2748,19Q4,18
2748,19Q3,19.97
2748,19Q2,20.93
2748,19Q1,20.67
2748,18Q4,19.63
2748,18Q3,19.39
2748,18Q2,21.01
2748,18Q1,17.36
2748,17Q4,19.48
2748,17Q3,20.73
2748,17Q2,20.45
2748,17Q1,17.39
2748,16Q4,15.25
2753,24Q3,17.66
2753,24Q2,18.95
2753,24Q1,20.03
2753,23Q4,20.42
2753,23Q3,20.49
2753,23Q2,19.46
2753,23Q1,19.3
2753,22Q4,22.7
2753,22Q3,18.22
2753,22Q2,17.4
2753,22Q1,14.63
2753,21Q4,14.7
2753,21Q3,16.53
2762,24Q3,
2762,24Q2,
2762,24Q1,
2801,24Q3,15.25
2801,24Q2,15.21
2801,24Q1,15.17
2801,23Q4,14.92
2801,23Q3,14.87
2801,23Q2,16.65
2801,23Q1,16.06
2801,22Q4,16.49
2801,22Q3,17.32
2801,22Q2,18.46
2801,22Q1,21.52
2801,21Q4,20.24
2801,21Q3,20.56
2801,21Q2,21.25
2801,21Q1,24.38
2801,20Q4,26.4
2801,20Q3,21.69
2801,20Q2,21.03
2801,20Q1,18.32
2801,19Q4,19.57
2801,19Q3,18.16
2801,19Q2,17.1
2801,19Q1,14.67
2801,18Q4,13.33
2801,18Q3,14.68
2801,18Q2,13.77
2801,18Q1,13.22
2801,17Q4,12.93
2801,17Q3,12.64
2801,17Q2,13.27
2801,17Q1,13.88
2801,16Q4,12.7
2801,16Q3,11.82
2801,16Q2,12.27
2801,16Q1,12.02
2801,15Q4,11.38
2801,15Q3,11.74
2801,15Q2,12.83
2801,15Q1,13.12
2801,14Q4,13.15
2801,14Q3,13.51
2809,24Q3,7.94
2809,24Q2,9.66
2809,24Q1,8.68
2809,23Q4,7.15
2809,23Q3,7.91
2809,23Q2,9.39
2809,23Q1,12.23
2809,22Q4,17.12
2809,22Q3,12.3
2809,22Q2,10.11
2809,22Q1,9.46
2809,21Q4,8.08
2809,21Q3,8.36
2809,21Q2,8.03
2809,21Q1,7.99
2809,20Q4,7.92
2809,20Q3,8.37
2809,20Q2,9.1
2809,20Q1,8.18
2809,19Q4,11.2
2809,19Q3,10.75
2809,19Q2,12.29
2809,19Q1,12.17
2809,18Q4,11.49
2809,18Q3,9.89
2809,18Q2,8.84
2809,18Q1,8.61
2809,17Q4,7.62
2809,17Q3,6.79
2809,17Q2,6.93
2809,17Q1,6.93
2809,16Q4,6.75
2809,16Q3,6.78
2809,16Q2,5.88
2809,16Q1,6.59
2809,15Q4,7.57
2809,15Q3,6.87
2809,15Q2,7.22
2809,15Q1,7.45
2809,14Q4,7.59
2809,14Q3,7.77
2812,24Q3,12.32
2812,24Q2,13.23
2812,24Q1,12.7
2812,23Q4,12.14
2812,23Q3,11.6
2812,23Q2,12.51
2812,23Q1,11.86
2812,22Q4,11.43
2812,22Q3,11.79
2812,22Q2,12.21
2812,22Q1,13.71
2812,21Q4,11.05
2812,21Q3,10.72
2812,21Q2,10.89
2812,21Q1,10.98
2812,20Q4,10.53
2812,20Q3,10.07
2812,20Q2,10.64
2812,20Q1,9.18
2812,19Q4,10.34
2812,19Q3,10.17
2812,19Q2,10.68
2812,19Q1,9.7
2812,18Q4,8.64
2812,18Q3,9.27
2812,18Q2,9.17
2812,18Q1,9.11
2812,17Q4,9.01
2812,17Q3,8.74
2812,17Q2,9.36
2812,17Q1,9.02
2812,16Q4,8.42
2812,16Q3,8.07
2812,16Q2,8.09
2812,16Q1,8.37
2812,15Q4,8.21
2812,15Q3,7.85
2812,15Q2,8.59
2812,15Q1,8.32
2812,14Q4,7.73
2812,14Q3,7.76
2816,24Q3,5.42
2816,24Q2,5.81
2816,24Q1,5.22
2816,23Q4,7.07
2816,23Q3,10.65
2816,23Q2,
2816,23Q1,
2816,22Q4,
2816,22Q3,
2816,22Q2,
2816,22Q1,23.54
2816,21Q4,6.28
2816,21Q3,6.27
2816,21Q2,6.57
2816,21Q1,6.57
2816,20Q4,6.75
2816,20Q3,5.88
2816,20Q2,6.09
2816,20Q1,5.6
2816,19Q4,6.86
2816,19Q3,6.09
2816,19Q2,6.58
2816,19Q1,6.67
2816,18Q4,6.65
2816,18Q3,7.35
2816,18Q2,6.01
2816,18Q1,6.15
2816,17Q4,6.44
2816,17Q3,6.03
2816,17Q2,7.52
2816,17Q1,9.34
2816,16Q4,14.76
2816,16Q3,11.53
2816,16Q2,10.66
2816,16Q1,12.12
2816,15Q4,12.28
2816,15Q3,10.62
2816,15Q2,11.66
2816,15Q1,10.21
2816,14Q4,9.02
2816,14Q3,9.73
2820,24Q3,16.61
2820,24Q2,16.96
2820,24Q1,16.12
2820,23Q4,15.73
2820,23Q3,15.73
2820,23Q2,17.8
2820,23Q1,18.35
2820,22Q4,18.83
2820,22Q3,15.99
2820,22Q2,15.58
2820,22Q1,14.42
2820,21Q4,12.46
2820,21Q3,12.22
2820,21Q2,12.66
2820,21Q1,12.68
2820,20Q4,12.63
2820,20Q3,13.02
2820,20Q2,14.55
2820,20Q1,14.11
2820,19Q4,16.13
2820,19Q3,15.71
2820,19Q2,15.57
2820,19Q1,15.03
2820,18Q4,13.84
2820,18Q3,14.07
2820,18Q2,14.35
2820,18Q1,14.83
2820,17Q4,15.25
2820,17Q3,13.88
2820,17Q2,13.5
2820,17Q1,11.91
2820,16Q4,10.66
2820,16Q3,10.33
2820,16Q2,10.04
2820,16Q1,10.21
2820,15Q4,9.54
2820,15Q3,9.63
2820,15Q2,10.54
2820,15Q1,11
2820,14Q4,10.92
2820,14Q3,10.87
2832,24Q3,8.94
2832,24Q2,9.05
2832,24Q1,9.26
2832,23Q4,9.85
2832,23Q3,9.38
2832,23Q2,10.07
2832,23Q1,10.02
2832,22Q4,10.99
2832,22Q3,12.13
2832,22Q2,13.43
2832,22Q1,16.77
2832,21Q4,19.81
2832,21Q3,15.87
2832,21Q2,13.82
2832,21Q1,13.31
2832,20Q4,10.79
2832,20Q3,10.31
2832,20Q2,10.23
2832,20Q1,9.53
2832,19Q4,10.77
2832,19Q3,10.99
2832,19Q2,11.81
2832,19Q1,12.2
2832,18Q4,12.61
2832,18Q3,11.89
2832,18Q2,10.82
2832,18Q1,9.63
2832,17Q4,8.7
2832,17Q3,9.52
2832,17Q2,10.62
2832,17Q1,11.91
2832,16Q4,14.3
2832,16Q3,10.62
2832,16Q2,8.72
2832,16Q1,8.27
2832,15Q4,7.11
2832,15Q3,8.04
2832,15Q2,9.4
2832,15Q1,10.66
2832,14Q4,12.32
2832,14Q3,12.62
2834,24Q3,13.11
2834,24Q2,14.64
2834,24Q1,12.75
2834,23Q4,10.62
2834,23Q3,10.29
2834,23Q2,11.18
2834,23Q1,10.61
2834,22Q4,10.28
2834,22Q3,11.35
2834,22Q2,12.03
2834,22Q1,15.86
2834,21Q4,15
2834,21Q3,14.65
2834,21Q2,14.65
2834,21Q1,15.62
2834,20Q4,15.44
2834,20Q3,13.3
2834,20Q2,13.42
2834,20Q1,10.86
2834,19Q4,12.86
2834,19Q3,12.35
2834,19Q2,12.58
2834,19Q1,10.55
2834,18Q4,8.7
2834,18Q3,10.11
2834,18Q2,9.36
2834,18Q1,9.56
2834,17Q4,10.23
2834,17Q3,9.96
2834,17Q2,10.06
2834,17Q1,9.8
2834,16Q4,9.37
2834,16Q3,9.08
2834,16Q2,9.24
2834,16Q1,9.56
2834,15Q4,9.09
2834,15Q3,8.83
2834,15Q2,10.01
2834,15Q1,9.74
2834,14Q4,9.19
2834,14Q3,8.98
2836,24Q3,21.81
2836,24Q2,19.27
2836,24Q1,18.03
2836,23Q4,17.5
2836,23Q3,16.84
2836,23Q2,17.17
2836,23Q1,16.68
2836,22Q4,16.6
2836,22Q3,16.77
2836,22Q2,17.78
2836,22Q1,19.16
2836,21Q4,15.51
2836,21Q3,14.5
2836,21Q2,14.79
2836,21Q1,14.82
2836,20Q4,15.37
2836,20Q3,14.35
2836,20Q2,14
2836,20Q1,12.96
2836,19Q4,13.58
2836,19Q3,14.66
2836,19Q2,16.34
2836,19Q1,18.46
2836,18Q4,19.83
2836,18Q3,20.45
2836,18Q2,20.13
2836,18Q1,20.02
2836,17Q4,19.62
2836,17Q3,16.98
2836,17Q2,15.86
2836,17Q1,13.87
2836,16Q4,11.44
2836,16Q3,11.45
2836,16Q2,11.51
2836,16Q1,11.54
2836,15Q4,11.57
2836,15Q3,11.45
2836,15Q2,12.86
2836,15Q1,13.04
2836,14Q4,13.15
2836,14Q3,13.15
2838,24Q3,12.8
2838,24Q2,14.69
2838,24Q1,14.3
2838,23Q4,14.12
2838,23Q3,13.61
2838,23Q2,17.59
2838,23Q1,17.76
2838,22Q4,18.82
2838,22Q3,15.85
2838,22Q2,14.85
2838,22Q1,15.36
2838,21Q4,11.24
2838,21Q3,10.33
2838,21Q2,10.78
2838,21Q1,10.71
2838,20Q4,11.2
2838,20Q3,10.27
2838,20Q2,11.38
2838,20Q1,9.98
2838,19Q4,11.05
2838,19Q3,10.27
2838,19Q2,11.3
2838,19Q1,10.17
2838,18Q4,8.96
2838,18Q3,9.72
2838,18Q2,9.53
2838,18Q1,9.04
2838,17Q4,8.82
2838,17Q3,8.6
2838,17Q2,9.01
2838,17Q1,9.08
2838,16Q4,8.86
2838,16Q3,8.32
2838,16Q2,7.97
2838,16Q1,7.93
2838,15Q4,7.78
2838,15Q3,7.62
2838,15Q2,8.5
2838,15Q1,8.55
2838,14Q4,8.21
2838,14Q3,8.41
2845,24Q3,13.68
2845,24Q2,15.05
2845,24Q1,13.5
2845,23Q4,12.28
2845,23Q3,11.39
2845,23Q2,11.72
2845,23Q1,11.02
2845,22Q4,11
2845,22Q3,11.56
2845,22Q2,12.23
2845,22Q1,13.86
2845,21Q4,12.8
2845,21Q3,12.86
2845,21Q2,13.5
2845,21Q1,14.13
2845,20Q4,14.86
2845,20Q3,12.54
2845,20Q2,12.27
2845,20Q1,10.13
2845,19Q4,11.06
2845,19Q3,11.11
2845,19Q2,11.39
2845,19Q1,10.37
2845,18Q4,9.26
2845,18Q3,10.43
2845,18Q2,10.2
2845,18Q1,10.41
2845,17Q4,10.6
2845,17Q3,10.1
2845,17Q2,10.08
2845,17Q1,9.51
2845,16Q4,8.75
2845,16Q3,8.11
2845,16Q2,7.81
2845,16Q1,7.72
2845,15Q4,7.53
2845,15Q3,7.5
2845,15Q2,8.31
2845,15Q1,8.33
2845,14Q4,8.01
2845,14Q3,7.82
2849,24Q3,14
2849,24Q2,16.35
2849,24Q1,19.56
2849,23Q4,26.43
2849,23Q3,24.68
2849,23Q2,28.27
2849,23Q1,27.16
2849,22Q4,27.31
2849,22Q3,20.07
2849,22Q2,18.03
2849,22Q1,15.91
2849,21Q4,13.74
2849,21Q3,13.85
2849,21Q2,13.7
2849,21Q1,13.72
2849,20Q4,14.5
2849,20Q3,12.83
2849,20Q2,12.72
2849,20Q1,11.6
2849,19Q4,14.07
2849,19Q3,12.73
2849,19Q2,13.14
2849,19Q1,11
2849,18Q4,10.28
2849,18Q3,12.07
2849,18Q2,11.12
2849,18Q1,11
2849,17Q4,10.73
2849,17Q3,11.59
2849,17Q2,14.28
2849,17Q1,17.25
2849,16Q4,23.1
2849,16Q3,13.35
2849,16Q2,10.62
2849,16Q1,8.91
2849,15Q4,9.59
2849,15Q3,7.96
2849,15Q2,7.11
2849,15Q1,7.72
2849,14Q4,8.38
2849,14Q3,7.59
2850,24Q3,8.52
2850,24Q2,9.51
2850,24Q1,8.8
2850,23Q4,7.39
2850,23Q3,7.11
2850,23Q2,6.68
2850,23Q1,7.07
2850,22Q4,7.71
2850,22Q3,7.46
2850,22Q2,7.71
2850,22Q1,7.92
2850,21Q4,6.66
2850,21Q3,6.72
2850,21Q2,6.53
2850,21Q1,7.08
2850,20Q4,7.49
2850,20Q3,6.86
2850,20Q2,7.07
2850,20Q1,6.74
2850,19Q4,7.81
2850,19Q3,7.33
2850,19Q2,7.55
2850,19Q1,7.18
2850,18Q4,6.23
2850,18Q3,7.66
2850,18Q2,7.16
2850,18Q1,6.8
2850,17Q4,6.64
2850,17Q3,6.44
2850,17Q2,6.99
2850,17Q1,7.13
2850,16Q4,7.87
2850,16Q3,6.86
2850,16Q2,6.53
2850,16Q1,6.24
2850,15Q4,5.79
2850,15Q3,5.52
2850,15Q2,6.23
2850,15Q1,7.1
2850,14Q4,7.58
2850,14Q3,7.3
2851,24Q3,8.2
2851,24Q2,8.74
2851,24Q1,8.88
2851,23Q4,8.83
2851,23Q3,11.31
2851,23Q2,14.04
2851,23Q1,18.44
2851,22Q4,41.46
2851,22Q3,17.08
2851,22Q2,13.17
2851,22Q1,11.57
2851,21Q4,8.47
2851,21Q3,8.4
2851,21Q2,9.64
2851,21Q1,8.49
2851,20Q4,8.83
2851,20Q3,8.46
2851,20Q2,8.4
2851,20Q1,8.36
2851,19Q4,10.61
2851,19Q3,9.8
2851,19Q2,9.81
2851,19Q1,9.88
2851,18Q4,9.58
2851,18Q3,9.3
2851,18Q2,9.84
2851,18Q1,8.25
2851,17Q4,7.09
2851,17Q3,6.93
2851,17Q2,7.7
2851,17Q1,8.85
2851,16Q4,10.92
2851,16Q3,10.18
2851,16Q2,10.04
2851,16Q1,10.92
2851,15Q4,10.92
2851,15Q3,10.69
2851,15Q2,10.96
2851,15Q1,11.48
2851,14Q4,10.39
2851,14Q3,10.52
2852,24Q3,8.16
2852,24Q2,9.75
2852,24Q1,8.54
2852,23Q4,8.79
2852,23Q3,8.18
2852,23Q2,8.19
2852,23Q1,8.11
2852,22Q4,8.49
2852,22Q3,7.65
2852,22Q2,8.46
2852,22Q1,9.02
2852,21Q4,7.96
2852,21Q3,8.76
2852,21Q2,11.11
2852,21Q1,15.73
2852,20Q4,26.08
2852,20Q3,15.03
2852,20Q2,11.31
2852,20Q1,8.16
2852,19Q4,7.54
2852,19Q3,7.68
2852,19Q2,8.34
2852,19Q1,8.5
2852,18Q4,9.02
2852,18Q3,9.78
2852,18Q2,8.8
2852,18Q1,8.81
2852,17Q4,9.48
2852,17Q3,8.64
2852,17Q2,8.97
2852,17Q1,8.6
2852,16Q4,8.3
2852,16Q3,8.38
2852,16Q2,10.13
2852,16Q1,12.88
2852,15Q4,17.85
2852,15Q3,15.56
2852,15Q2,14.48
2852,15Q1,12.03
2852,14Q4,11.3
2852,14Q3,11.67
2855,24Q3,9.41
2855,24Q2,11.47
2855,24Q1,10.82
2855,23Q4,9.92
2855,23Q3,11.65
2855,23Q2,14.03
2855,23Q1,18.51
2855,22Q4,31.3
2855,22Q3,13.93
2855,22Q2,11.51
2855,22Q1,10.51
2855,21Q4,8.6
2855,21Q3,8.49
2855,21Q2,10.04
2855,21Q1,8.96
2855,20Q4,7.13
2855,20Q3,6.58
2855,20Q2,6.35
2855,20Q1,6.72
2855,19Q4,8.4
2855,19Q3,8.59
2855,19Q2,10.58
2855,19Q1,12.89
2855,18Q4,13.22
2855,18Q3,12.83
2855,18Q2,10.8
2855,18Q1,9.03
2855,17Q4,7.63
2855,17Q3,9.11
2855,17Q2,11.48
2855,17Q1,14.28
2855,16Q4,19.03
2855,16Q3,17.83
2855,16Q2,17.69
2855,16Q1,19.71
2855,15Q4,18.54
2855,15Q3,14.94
2855,15Q2,16.3
2855,15Q1,15.09
2855,14Q4,13.88
2855,14Q3,14.12
2867,24Q3,
2867,24Q2,
2867,24Q1,
2867,23Q4,
2867,23Q3,
2867,23Q2,
2867,23Q1,
2867,22Q4,
2867,22Q3,
2867,22Q2,
2867,22Q1,
2867,21Q4,22
2867,21Q3,19.94
2867,21Q2,18.14
2867,21Q1,15.77
2867,20Q4,14.13
2867,20Q3,9.16
2867,20Q2,7.34
2867,20Q1,4.75
2867,19Q4,5.48
2867,19Q3,6.86
2867,19Q2,10.78
2867,19Q1,26.65
2867,18Q4,
2867,18Q3,49.15
2867,18Q2,20.83
2867,18Q1,12.42
2867,17Q4,9.47
2867,17Q3,8.77
2867,17Q2,9.05
2867,17Q1,9.42
2867,16Q4,9.55
2867,16Q3,8.23
2867,16Q2,7.87
2867,16Q1,8.52
2867,15Q4,9.57
2867,15Q3,10.19
2867,15Q2,9.73
2867,15Q1,9.65
2867,14Q4,9.31
2867,14Q3,9.81
2880,24Q3,16.94
2880,24Q2,16.43
2880,24Q1,14.53
2880,23Q4,14.15
2880,23Q3,13.64
2880,23Q2,15.58
2880,23Q1,16.59
2880,22Q4,17.68
2880,22Q3,17.42
2880,22Q2,17.59
2880,22Q1,18.84
2880,21Q4,16.31
2880,21Q3,17.86
2880,21Q2,18.73
2880,21Q1,22.54
2880,20Q4,27.24
2880,20Q3,21.27
2880,20Q2,20.2
2880,20Q1,15.7
2880,19Q4,16.79
2880,19Q3,16.12
2880,19Q2,16.16
2880,19Q1,15.16
2880,18Q4,13.78
2880,18Q3,15.1
2880,18Q2,15.04
2880,18Q1,15.51
2880,17Q4,15.37
2880,17Q3,14.32
2880,17Q2,14.53
2880,17Q1,13.27
2880,16Q4,12.13
2880,16Q3,11.8
2880,16Q2,12.1
2880,16Q1,11.43
2880,15Q4,10.74
2880,15Q3,10.79
2880,15Q2,12.54
2880,15Q1,12.67
2880,14Q4,12.59
2880,14Q3,12.59
2881,24Q3,13.69
2881,24Q2,13.61
2881,24Q1,13.12
2881,23Q4,13.5
2881,23Q3,13.53
2881,23Q2,14.58
2881,23Q1,14.66
2881,22Q4,15.9
2881,22Q3,8.64
2881,22Q2,7.46
2881,22Q1,7.46
2881,21Q4,6.11
2881,21Q3,6.67
2881,21Q2,7.03
2881,21Q1,5.96
2881,20Q4,5.47
2881,20Q3,5.39
2881,20Q2,6.27
2881,20Q1,6.03
2881,19Q4,8.5
2881,19Q3,8.53
2881,19Q2,9.19
2881,19Q1,9.67
2881,18Q4,10.41
