StockID,Year,ROA
2838,2010,0.38
2838,2009,0.08
2838,2008,-0.41
2845,24Q1,0.62
2845,2023,0.54
2845,2022,0.5
2845,2021,0.42
2845,2020,0.38
2845,2019,0.57
2845,2018,0.59
2845,2017,0.5
2845,2016,0.59
2845,2015,0.73
2845,2014,0.73
2845,2013,0.64
2845,2012,0.56
2845,2011,0.55
2845,2010,0.55
2845,2009,0.34
2845,2008,-0.74
2849,24Q1,0.36
2849,2023,0.32
2849,2022,0.31
2849,2021,0.72
2849,2020,0.7
2849,2019,0.67
2849,2018,0.71
2849,2017,0.69
2849,2016,0.34
2849,2015,1
2849,2014,0.94
2849,2013,0.75
2849,2012,1.14
2849,2011,0.62
2849,2010,0.62
2849,2009,0.03
2849,2008,-2.02
2850,24Q1,7.35
2850,2023,6.4
2850,2022,4.56
2850,2021,5.41
2850,2020,4.34
2850,2019,4.56
2850,2018,5.44
2850,2017,4.31
2850,2016,3.54
2850,2015,4.46
2850,2014,3.9
2850,2013,3.91
2850,2012,3.13
2850,2011,-
2850,2010,-
2850,2009,-
2850,2008,-
2851,24Q1,7.76
2851,2023,4.01
2851,2022,0.51
2851,2021,4.48
2851,2020,3.7
2851,2019,2.89
2851,2018,2.85
2851,2017,3.96
2851,2016,2.29
2851,2015,2.28
2851,2014,2.6
2851,2013,2.25
2851,2012,2.12
2851,2011,-
2851,2010,-
2851,2009,-
2851,2008,-
2852,24Q1,5.2
2852,2023,3.45
2852,2022,3.24
2852,2021,3.36
2852,2020,0.96
2852,2019,3.68
2852,2018,3.2
2852,2017,3.07
2852,2016,3.3
2852,2015,1.41
2852,2014,3.06
2852,2013,5.23
2852,2012,4.78
2852,2011,-
2852,2010,-
2852,2009,-
2852,2008,-
2855,24Q1,4.3
2855,2023,2.45
2855,2022,0.69
2855,2021,3.47
2855,2020,3.45
2855,2019,2.86
2855,2018,1.55
2855,2017,3.05
2855,2016,1.07
2855,2015,1.43
2855,2014,2.57
2855,2013,2.45
2855,2012,2.36
2855,2011,1.14
2855,2010,3.59
2855,2009,4.94
2855,2008,-1.11
2867,24Q1,0.79
2867,2023,-0.64
2867,2022,-0.96
2867,2021,0.08
2867,2020,0.12
2867,2019,0.44
2867,2018,-0.03
2867,2017,0.32
2867,2016,0.33
2867,2015,0.34
2867,2014,0.32
2867,2013,0.38
2867,2012,0.26
2867,2011,-
2867,2010,-
2867,2009,-
2867,2008,-
2880,24Q1,0.56
2880,2023,0.58
2880,2022,0.49
2880,2021,0.52
2880,2020,0.3
2880,2019,0.59
2880,2018,0.56
2880,2017,0.47
2880,2016,0.58
2880,2015,0.61
2880,2014,0.59
2880,2013,0.48
2880,2012,0.44
2880,2011,0.44
2880,2010,0.33
2880,2009,0.25
2880,2008,0.54
2881,24Q1,1.08
2881,2023,0.6
2881,2022,0.45
2881,2021,1.49
2881,2020,1.02
2881,2019,0.73
2881,2018,0.65
2881,2017,0.81
2881,2016,0.79
2881,2015,1.12
2881,2014,1.21
2881,2013,0.88
2881,2012,0.75
2881,2011,0.87
2881,2010,0.64
2881,2009,0.78
2881,2008,0.58
2882,24Q1,1.16
2882,2023,0.41
2882,2022,0.32
2882,2021,1.25
2882,2020,0.72
2882,2019,0.66
2882,2018,0.57
2882,2017,0.67
2882,2016,0.61
2882,2015,0.8
2882,2014,0.76
2882,2013,0.65
2882,2012,0.31
2882,2011,0.23
2882,2010,0.1
2882,2009,0.27
2882,2008,0.05
2883,24Q1,0.88
2883,2023,0.53
2883,2022,0.47
2883,2021,1.37
2883,2020,0.64
2883,2019,0.68
2883,2018,0.5
2883,2017,0.75
2883,2016,0.68
2883,2015,0.96
2883,2014,1.38
2883,2013,1.44
2883,2012,1.7
2883,2011,0.49
2883,2010,2.77
2883,2009,2.53
2883,2008,-2.17
2884,24Q1,0.68
2884,2023,0.61
2884,2022,0.47
2884,2021,0.66
2884,2020,0.66
2884,2019,0.84
2884,2018,0.78
2884,2017,0.74
2884,2016,0.71
2884,2015,0.77
2884,2014,0.72
2884,2013,0.64
2884,2012,0.59
2884,2011,0.31
2884,2010,0.39
2884,2009,0.22
2884,2008,0.13
2885,24Q1,1.17
2885,2023,0.9
2885,2022,0.75
2885,2021,1.29
2885,2020,1
2885,2019,0.94
2885,2018,0.9
2885,2017,0.79
2885,2016,0.77
2885,2015,0.84
2885,2014,1.52
2885,2013,0.96
2885,2012,0.85
2885,2011,1.93
2885,2010,1.4
2885,2009,1.38
2885,2008,0.33
2886,24Q1,1.04
2886,2023,0.78
2886,2022,0.44
2886,2021,0.64
2886,2020,0.66
2886,2019,0.8
2886,2018,0.79
2886,2017,0.75
2886,2016,0.67
2886,2015,0.88
2886,2014,0.95
2886,2013,0.77
2886,2012,0.78
2886,2011,0.69
2886,2010,0.61
2886,2009,0.58
2886,2008,0.01
2887,24Q1,0.64
2887,2023,0.5
2887,2022,0.56
2887,2021,0.86
2887,2020,0.69
2887,2019,0.76
2887,2018,0.75
2887,2017,0.8
2887,2016,0.74
2887,2015,0.91
2887,2014,0.45
2887,2013,0.73
2887,2012,0.63
2887,2011,0.64
2887,2010,0.57
2887,2009,0.45
2887,2008,-0.07
2888,24Q1,0.25
2888,2023,-0.15
2888,2022,0.05
2888,2021,0.5
2888,2020,0.36
2888,2019,0.54
2888,2018,0.3
2888,2017,0.34
2888,2016,0.17
2888,2015,0.24
2888,2014,0.29
2888,2013,0.43
2888,2012,0.48
2888,2011,0.28
2888,2010,0.17
2888,2009,0.12
2888,2008,-1.3
2889,24Q1,0.82
2889,2023,0.69
2889,2022,0.47
2889,2021,1.38
2889,2020,1.24
2889,2019,1.07
2889,2018,0.79
2889,2017,0.97
2889,2016,0.85
2889,2015,0.66
2889,2014,0.82
2889,2013,0.66
2889,2012,0.68
2889,2011,0.66
2889,2010,1.21
2889,2009,1.59
2889,2008,-1.31
2890,24Q1,0.98
2890,2023,0.74
2890,2022,0.64
2890,2021,0.72
2890,2020,0.62
2890,2019,0.73
2890,2018,0.59
2890,2017,0.55
2890,2016,0.51
2890,2015,0.69
2890,2014,0.86
2890,2013,0.76
2890,2012,0.72
2890,2011,0.24
2890,2010,0.43
2890,2009,0.08
2890,2008,-0.33
2891,24Q1,1.02
2891,2023,0.72
2891,2022,0.44
2891,2021,0.79
2891,2020,0.67
2891,2019,0.72
2891,2018,0.65
2891,2017,0.73
2891,2016,0.59
2891,2015,0.86
2891,2014,1.3
2891,2013,0.95
2891,2012,1.03
2891,2011,0.95
2891,2010,0.79
2891,2009,0.14
2891,2008,0.86
2892,24Q1,0.63
2892,2023,0.52
2892,2022,0.52
2892,2021,0.57
2892,2020,0.53
2892,2019,0.63
2892,2018,0.62
2892,2017,0.6
2892,2016,0.69
2892,2015,0.66
2892,2014,0.61
2892,2013,0.5
2892,2012,0.48
2892,2011,0.36
2892,2010,0.35
2892,2009,0.14
2892,2008,0.41
2897,24Q1,0.8
2897,2023,0.57
2897,2022,1.01
2897,2021,0.56
2897,2020,0.41
2897,2019,0.36
2897,2018,0.35
2897,2017,0.4
2897,2016,0.58
2897,2015,0.64
2897,2014,0.67
2897,2013,0.59
2897,2012,0.28
2897,2011,1.26
2897,2010,0.87
2897,2009,0.94
2897,2008,-0.65
2901,24Q1,3.47
2901,2023,2.95
2901,2022,1.7
2901,2021,0.5
2901,2020,1.42
2901,2019,3.28
2901,2018,3.17
2901,2017,3.44
2901,2016,3.16
2901,2015,4.02
2901,2014,3.61
2901,2013,3.68
2901,2012,3.72
2901,2011,-
2901,2010,-
2901,2009,-
2901,2008,-
2903,24Q1,2.07
2903,2023,3.04
2903,2022,2.1
2903,2021,1.47
2903,2020,1.97
2903,2019,1.84
2903,2018,1.58
2903,2017,1.74
2903,2016,1.41
2903,2015,1.98
2903,2014,1.93
2903,2013,2.64
2903,2012,2.09
2903,2011,2.99
2903,2010,4.05
2903,2009,3.36
2903,2008,1.48
2904,24Q1,5.34
2904,2023,3.16
2904,2022,5.59
2904,2021,4.36
2904,2020,10.4
2904,2019,10
2904,2018,9.62
2904,2017,8.09
2904,2016,9.45
2904,2015,14.8
2904,2014,14.6
2904,2013,13.7
2904,2012,16.2
2904,2011,19.7
2904,2010,3.4
2904,2009,-
2904,2008,-
2905,24Q1,0.86
2905,2023,-0.56
2905,2022,-0.86
2905,2021,0.19
2905,2020,0.2
2905,2019,0.56
2905,2018,0.04
2905,2017,0.33
2905,2016,0.39
2905,2015,0.37
2905,2014,0.34
2905,2013,0.28
2905,2012,0.21
2905,2011,0.3
2905,2010,0.61
2905,2009,0.66
2905,2008,0.34
2906,24Q1,2.68
2906,2023,3.16
2906,2022,3.59
2906,2021,3.12
2906,2020,2.29
2906,2019,2.17
2906,2018,2.18
2906,2017,2.24
2906,2016,3.01
2906,2015,2.89
2906,2014,4.64
2906,2013,1.71
2906,2012,1.62
2906,2011,7.13
2906,2010,3.56
2906,2009,1.39
2906,2008,1.05
2908,24Q1,1.42
2908,2023,0.75
2908,2022,1.17
2908,2021,2.15
2908,2020,2.2
2908,2019,0.36
2908,2018,1.71
2908,2017,3.5
2908,2016,2.73
2908,2015,2.68
2908,2014,2.96
2908,2013,2.83
2908,2012,2.28
2908,2011,3.21
2908,2010,2.73
2908,2009,1.02
2908,2008,0.75
2910,24Q2,3.74
2910,2023,3.63
2910,2022,1.64
2910,2021,2.29
2910,2020,1.82
2910,2019,1.73
2910,2018,1.46
2910,2017,0.46
2910,2016,0.65
2910,2015,1.48
2910,2014,3.24
2910,2013,2.04
2910,2012,2.8
2910,2011,3
2910,2010,3.92
2910,2009,3.57
2910,2008,7.18
2911,24Q2,-9.11
2911,2023,-12.6
2911,2022,-12.8
2911,2021,-4.79
2911,2020,-6.12
2911,2019,-7.41
2911,2018,-1.82
2911,2017,6.38
2911,2016,-0.16
2911,2015,-0.65
2911,2014,-1.18
2911,2013,-0.74
2911,2012,2.22
2911,2011,4.28
2911,2010,6.09
2911,2009,5.35
2911,2008,3.52
2912,24Q2,5.68
2912,2023,5.16
2912,2022,4.95
2912,2021,4.73
2912,2020,5.61
2912,2019,7.5
2912,2018,8.78
2912,2017,27.5
2912,2016,12.1
2912,2015,10.8
2912,2014,12.1
2912,2013,11.2
2912,2012,8.63
2912,2011,9.98
2912,2010,9.41
2912,2009,6.78
2912,2008,5.95
2913,24Q1,-0.82
2913,2023,-1.32
2913,2022,-7.09
2913,2021,-4.55
2913,2020,-0.07
2913,2019,-0.6
2913,2018,-0.18
2913,2017,2.59
2913,2016,1.24
2913,2015,3.21
2913,2014,4
2913,2013,4.62
2913,2012,4.16
2913,2011,1.15
2913,2010,0.79
2913,2009,0.66
2913,2008,0.03
2915,24Q1,15.5
2915,2023,6.94
2915,2022,9.05
2915,2021,10.9
2915,2020,5.94
2915,2019,10.2
2915,2018,21.6
2915,2017,34.9
2915,2016,15.6
2915,2015,14.6
2915,2014,9.85
2915,2013,95.5
2915,2012,9.35
2915,2011,10.7
2915,2010,8.76
2915,2009,5.37
2915,2008,4.74
2923,24Q1,2.13
2923,2023,0.48
2923,2022,0.53
2923,2021,1.03
2923,2020,0.98
2923,2019,6.77
2923,2018,1.39
2923,2017,0.17
2923,2016,2.06
2923,2015,3.04
2923,2014,2.75
2923,2013,3.6
2923,2012,2.14
2923,2011,8.08
2923,2010,1.93
2923,2009,0.54
2929,24Q1,-0.99
2929,2023,-1.61
2929,2022,3.12
2929,2021,-14.1
2929,2020,-32.2
2929,2019,13.7
2929,2018,12.1
2929,2017,13.6
2929,2016,12.5
2929,2015,16.2
2929,2014,17.9
2929,2013,20.7
2929,2012,23.3
2929,2011,22.3
2939,24Q1,9.9
2939,2023,-7.99
2939,2022,1.84
2939,2021,-4.14
2939,2020,0.19
2939,2019,12.5
2939,2018,25.3
2939,2017,47.4
2939,2016,49.4
2939,2015,-
2945,24Q2,1.65
2945,2023,1.42
2945,2022,0.75
2945,2021,3.65
2945,2020,3.6
2945,2019,1.02
2945,2018,5.75
2945,2017,4.09
2945,2016,4.64
3002,24Q1,-0.19
3002,2023,0.32
3002,2022,0.66
3002,2021,0.31
3002,2020,2.67
3002,2019,3.26
3002,2018,-1.72
3002,2017,4.16
3002,2016,3.65
3002,2015,2.46
3002,2014,4.6
3002,2013,3.11
3002,2012,3.62
3002,2011,0.73
3002,2010,6.98
3002,2009,12.8
3002,2008,8.28
3003,24Q1,7.11
3003,2023,6.8
3003,2022,11
3003,2021,10.3
3003,2020,5.48
3003,2019,6.69
3003,2018,7.79
3003,2017,8.44
3003,2016,7.01
3003,2015,7.4
3003,2014,8.21
3003,2013,6.66
3003,2012,7.09
3003,2011,5.07
3003,2010,8.53
3003,2009,5.94
3003,2008,3.55
3004,24Q2,7.28
3004,2023,6.37
3004,2022,3.38
3004,2021,-2.22
3004,2020,1.28
3004,2019,7.33
3004,2018,7.06
3004,2017,4.82
3004,2016,7.23
3004,2015,10.2
3004,2014,-2.55
3004,2013,5.34
3004,2012,8.7
3004,2011,-
3004,2010,-
3004,2009,-
3004,2008,-5.95
3005,24Q1,11.1
3005,2023,9.99
3005,2022,7.3
3005,2021,12.2
3005,2020,8.28
3005,2019,8.06
3005,2018,8.97
3005,2017,7.95
3005,2016,9.26
3005,2015,5.99
3005,2014,3.67
3005,2013,2.28
3005,2012,2.06
3005,2011,2.37
3005,2010,3.61
3005,2009,6.75
3005,2008,6.43
3006,24Q2,2.09
3006,2023,-6.39
3006,2022,5.52
3006,2021,30.3
3006,2020,9.24
3006,2019,4.87
3006,2018,7.2
3006,2017,9.16
3006,2016,6.51
3006,2015,5.08
3006,2014,12.3
3006,2013,9.39
3006,2012,-3.79
3006,2011,-3.22
3006,2010,5.33
3006,2009,2.07
3006,2008,0.38
3008,24Q2,10.6
3008,2023,9.42
3008,2022,12.6
3008,2021,10.8
3008,2020,15.1
3008,2019,19.7
3008,2018,19.6
3008,2017,24.4
3008,2016,25.1
3008,2015,33.3
3008,2014,39
3008,2013,27.5
3008,2012,19.9
3008,2011,23.7
3008,2010,23.3
3008,2009,17
3008,2008,26.1
3010,24Q1,3.99
3010,2023,4.66
3010,2022,5.74
3010,2021,7.35
3010,2020,5.59
3010,2019,4.71
3010,2018,5.03
3010,2017,5.89
3010,2016,4.44
3010,2015,4.63
3010,2014,5.53
3010,2013,5.7
3010,2012,5.33
3010,2011,5.58
3010,2010,9.05
3010,2009,5.79
3010,2008,5.33
3011,24Q1,-7.93
3011,2023,-7.87
3011,2022,-0.72
3011,2021,3.46
3011,2020,-5.01
3011,2019,-4.73
3011,2018,-1.78
3011,2017,-5.4
3011,2016,0.14
3011,2015,-4.8
3011,2014,-3.05
3011,2013,-3.96
3011,2012,0.19
3011,2011,0.55
3011,2010,-0.54
3011,2009,-1.68
3011,2008,-2.02
3013,24Q2,7.58
3013,2023,3.72
3013,2022,3.08
3013,2021,-1.89
3013,2020,1.62
3013,2019,3.12
3013,2018,2.99
3013,2017,5.65
3013,2016,6.73
3013,2015,2.02
3013,2014,3.7
3013,2013,2.59
3013,2012,1.01
3013,2011,-1.75
3013,2010,4.4
3013,2009,0.69
3013,2008,2.04
3014,24Q2,18.6
3014,2023,21.3
3014,2022,15.9
3014,2021,23.9
3014,2020,15.8
3014,2019,10.4
3014,2018,9.89
3014,2017,8.06
3014,2016,7.8
3014,2015,7.35
3014,2014,8.17
3014,2013,4.75
3014,2012,4.73
3014,2011,-39.8
3014,2010,4.32
3014,2009,7.16
3014,2008,9.02
3015,24Q2,1.99
3015,2023,3.06
3015,2022,3.72
3015,2021,4.04
3015,2020,4.05
3015,2019,0.98
3015,2018,0.66
3015,2017,2.25
3015,2016,2.24
3015,2015,2.6
3015,2014,3.02
3015,2013,4.04
3015,2012,4.82
3015,2011,5.22
3015,2010,7.45
3015,2009,8.29
3015,2008,6.07
3016,24Q2,5.51
3016,2023,2.27
3016,2022,9.54
3016,2021,6.05
3016,2020,0.43
3016,2019,0.17
3016,2018,7.96
3016,2017,4.35
3016,2016,0.72
3016,2015,1.41
3016,2014,1.26
3016,2013,-1.88
3016,2012,-3.28
3016,2011,1.02
3016,2010,5.98
3016,2009,-6.02
3016,2008,-3.24
3017,24Q2,10.5
3017,2023,8.8
3017,2022,8.3
3017,2021,7.17
3017,2020,5.35
3017,2019,2.95
3017,2018,2.49
3017,2017,3.36
3017,2016,3.45
3017,2015,2.95
3017,2014,3.27
3017,2013,1.22
3017,2012,-0.35
3017,2011,4.03
3017,2010,7.49
3017,2009,6.45
3017,2008,3.78
3018,24Q1,-26.2
3018,2023,-10.1
3018,2022,-16.6
3018,2021,-19.1
3018,2020,-4.17
3018,2019,-14.8
3018,2018,-9.54
3018,2017,3.19
3018,2016,1.04
3018,2015,-4.16
3018,2014,2.97
3018,2013,-1.03
3018,2012,-1.68
3018,2011,6.05
3018,2010,5.12
3018,2009,3.94
3018,2008,0.89
3019,24Q2,6.68
3019,2023,5.26
3019,2022,6.25
3019,2021,8.76
3019,2020,3.04
3019,2019,6.62
3019,2018,7.23
3019,2017,4.53
3019,2016,4.44
3019,2015,1.18
3019,2014,-0.87
3019,2013,-3.43
3019,2012,-1.26
3019,2011,-8.3
3019,2010,-3.51
3019,2009,-1.53
3019,2008,4.79
3021,24Q1,4.27
3021,2023,4.28
3021,2022,6.28
3021,2021,4.75
3021,2020,3.73
3021,2019,5.81
3021,2018,5.79
3021,2017,5.51
3021,2016,5.34
3021,2015,4.49
3021,2014,4.76
3021,2013,3.05
3021,2012,4.08
3021,2011,7.82
3021,2010,4.17
3021,2009,0.26
3021,2008,0.32
3022,24Q1,13
3022,2023,9.98
3022,2022,11.9
3022,2021,7.71
3022,2020,9.8
3022,2019,6.65
3022,2018,8.1
3022,2017,8.02
3022,2016,11.5
3022,2015,8.48
3022,2014,9.12
3022,2013,8.27
3022,2012,9.94
3022,2011,15.1
3022,2010,11.1
3022,2009,6.44
3022,2008,12.9
3023,24Q2,12.4
3023,2023,9.73
3023,2022,10.1
3023,2021,9.79
3023,2020,10.7
3023,2019,10.7
3023,2018,10.3
3023,2017,10.4
3023,2016,10.5
3023,2015,8.83
3023,2014,7.8
3023,2013,6.66
3023,2012,5.5
3023,2011,5.79
3023,2010,5.25
3023,2009,2.25
3023,2008,0.3
3024,24Q2,1.85
3024,2023,2.23
3024,2022,2.04
3024,2021,5.19
3024,2020,1.16
3024,2019,1.25
3024,2018,3.76
3024,2017,0.73
3024,2016,15.1
3024,2015,-6.85
3024,2014,-4.96
3024,2013,-8.4
3024,2012,-1.56
3024,2011,-1.51
3024,2010,2.53
3024,2009,-0.76
3024,2008,-0.21
3025,24Q1,11.6
3025,2023,16.9
3025,2022,6.51
3025,2021,3.2
3025,2020,7.53
3025,2019,5.12
3025,2018,0.1
3025,2017,1.52
3025,2016,2.9
3025,2015,-1.75
3025,2014,1.21
3025,2013,3.93
3025,2012,4.94
3025,2011,-4.22
3025,2010,3.93
3025,2009,4.57
3025,2008,3.52
3026,24Q2,5.21
3026,2023,4.23
3026,2022,6.97
3026,2021,11.9
3026,2020,8.55
3026,2019,4.61
3026,2018,20.2
3026,2017,6.08
3026,2016,2.76
3026,2015,3.7
3026,2014,5.77
3026,2013,4.46
3026,2012,4.38
3026,2011,5.25
3026,2010,5.98
3026,2009,7.51
3026,2008,5.02
3027,24Q1,5.95
3027,2023,3.24
3027,2022,1.73
3027,2021,1.41
3027,2020,1.51
3027,2019,-0.79
3027,2018,7.61
3027,2017,-9.81
3027,2016,0.89
3027,2015,1.55
3027,2014,1.51
3027,2013,1.7
3027,2012,1.78
3027,2011,0.69
3027,2010,0.52
3027,2009,4.39
3027,2008,0.54
3028,24Q1,1.53
3028,2023,2.13
3028,2022,3.28
3028,2021,4.27
3028,2020,2.82
3028,2019,1.49
3028,2018,2.58
3028,2017,3.12
3028,2016,2.28
3028,2015,2.52
3028,2014,2.7
3028,2013,1.85
3028,2012,2.71
3028,2011,4.48
3028,2010,3.82
3028,2009,3.22
3028,2008,2.23
3029,24Q2,10.6
3029,2023,8.76
3029,2022,7.81
3029,2021,8.16
3029,2020,8.23
3029,2019,7.26
3029,2018,6.29
3029,2017,5.51
3029,2016,6.74
3029,2015,5.49
3029,2014,3.51
3029,2013,3.05
3029,2012,3.29
3029,2011,2.18
3029,2010,-
3029,2009,-
3029,2008,-
3030,24Q2,19
3030,2023,11.1
3030,2022,22.4
3030,2021,15.8
3030,2020,16.1
3030,2019,14.4
3030,2018,17
3030,2017,10.1
3030,2016,6.91
3030,2015,14.8
3030,2014,19.4
3030,2013,12.6
3030,2012,24.3
3030,2011,19.9
3030,2010,21.9
3030,2009,5.41
3030,2008,13.8
3031,24Q2,4.85
3031,2023,4.99
3031,2022,5.4
3031,2021,7.08
3031,2020,3.8
3031,2019,6.79
3031,2018,2.53
3031,2017,5.09
3031,2016,4.06
3031,2015,-1.89
3031,2014,0.42
3031,2013,-0.41
3031,2012,-7.23
3031,2011,2.05
3031,2010,5.49
3031,2009,4.93
3031,2008,6.72
3032,24Q1,8.73
3032,2023,9.25
3032,2022,6.43
3032,2021,4.4
3032,2020,6.32
3032,2019,4.3
3032,2018,5.76
3032,2017,4.04
3032,2016,8.54
3032,2015,8.4
3032,2014,7.72
3032,2013,1.6
3032,2012,0.22
3032,2011,0.72
3032,2010,5.7
3032,2009,5.06
3032,2008,3.34
3033,24Q1,1.73
3033,2023,2.19
3033,2022,5.59
3033,2021,6.83
3033,2020,3.02
3033,2019,1.06
3033,2018,2.67
3033,2017,3.07
3033,2016,2.16
3033,2015,2.94
3033,2014,3.3
3033,2013,4.01
3033,2012,3.49
3033,2011,5.32
3033,2010,6.51
3033,2009,4.85
3033,2008,2.51
3034,24Q2,18.8
3034,2023,22.8
3034,2022,25.3
3034,2021,43.5
3034,2020,22.5
3034,2019,16.7
3034,2018,14.4
3034,2017,12.2
3034,2016,12.1
3034,2015,14.7
3034,2014,17
3034,2013,12.2
3034,2012,11.8
3034,2011,10
3034,2010,13.1
3034,2009,13.7
3034,2008,13.4
3035,24Q2,6.89
3035,2023,11.6
3035,2022,19.7
3035,2021,12.8
3035,2020,3.22
3035,2019,4.63
3035,2018,3.8
3035,2017,12.6
3035,2016,4.24
3035,2015,5.99
3035,2014,7.95
3035,2013,9.3
3035,2012,12.8
3035,2011,1.47
3035,2010,10.5
3035,2009,10.1
3035,2008,9.09
3036,24Q1,2.31
3036,2023,1.71
3036,2022,4.07
3036,2021,5.16
3036,2020,3.27
3036,2019,2.59
3036,2018,3.29
3036,2017,3.69
3036,2016,3.13
3036,2015,4.43
3036,2014,4.78
3036,2013,3.94
3036,2012,3.89
3036,2011,6.65
3036,2010,7.68
3036,2009,3.49
3036,2008,1.86
3037,24Q2,3.94
3037,2023,5.63
3037,2022,16.1
3037,2021,9.18
3037,2020,4.53
3037,2019,3.05
3037,2018,1.75
3037,2017,0.69
3037,2016,0.26
3037,2015,0.03
3037,2014,0.36
3037,2013,0.95
3037,2012,3.26
3037,2011,5.35
3037,2010,8.29
3037,2009,5.01
3037,2008,4.06
3038,24Q1,11.2
3038,2023,9.92
3038,2022,10.7
3038,2021,6.57
3038,2020,6.43
3038,2019,7.31
3038,2018,3.24
3038,2017,1.59
3038,2016,5.21
3038,2015,7.29
3038,2014,4.7
3038,2013,1.39
3038,2012,-3.05
3038,2011,0.05
3038,2010,-1.86
3038,2009,-11.6
3038,2008,-4.81
3040,24Q2,2.79
3040,2023,4
3040,2022,6
3040,2021,6.93
3040,2020,24.5
3040,2019,5.72
3040,2018,4.57
3040,2017,37.6
3040,2016,8.98
3040,2015,7.03
3040,2014,30
3040,2013,1.77
3040,2012,3.1
3040,2011,1.53
3040,2010,1.59
3040,2009,2.45
3040,2008,5.95
3041,24Q1,-20.7
3041,2023,-53.6
3041,2022,0.44
3041,2021,-2.35
3041,2020,-6.19
3041,2019,-7.52
3041,2018,-15.7
3041,2017,-8.52
3041,2016,-9.31
3041,2015,-1.28
3041,2014,3.76
3041,2013,12.5
3041,2012,11.3
3041,2011,9.64
3041,2010,13.7
3041,2009,15.8
3041,2008,4.02
3042,24Q1,11.1
3042,2023,8.86
3042,2022,13.8
3042,2021,16.7
3042,2020,9.54
3042,2019,5.18
3042,2018,4.96
3042,2017,6.73
3042,2016,6.66
3042,2015,6.43
3042,2014,7.48
3042,2013,7.19
3042,2012,9.21
3042,2011,9.13
3042,2010,11.6
3042,2009,8.56
3042,2008,11.5
3043,24Q1,4.25
3043,2023,-0.05
3043,2022,7.59
3043,2021,-0.27
3043,2020,-3.96
3043,2019,6.26
3043,2018,-0.15
3043,2017,-4.34
3043,2016,-5.73
3043,2015,-4.24
3043,2014,-9.12
3043,2013,-20.5
3043,2012,-25.1
3043,2011,-22.6
3043,2010,11.2
3043,2009,-2.9
3043,2008,0.06
3044,24Q2,9.59
3044,2023,7.93
3044,2022,7.69
3044,2021,7.32
3044,2020,8.34
3044,2019,8.44
3044,2018,6.97
3044,2017,6.54
3044,2016,5.68
3044,2015,4.66
3044,2014,4.91
3044,2013,4.99
3044,2012,6.42
3044,2011,9.56
3044,2010,12.4
3044,2009,8.78
3044,2008,8.66
3045,24Q2,5.92
3045,2023,6.58
3045,2022,6.75
3045,2021,6.83
3045,2020,7.32
3045,2019,8.81
3045,2018,9.59
3045,2017,9.77
3045,2016,10.4
3045,2015,10.4
3045,2014,10.7
3045,2013,13.3
3045,2012,17.2
3045,2011,15.4
3045,2010,16.1
3045,2009,15.6
3045,2008,16.2
3046,24Q1,10
3046,2023,10
3046,2022,11.4
3046,2021,8.28
3046,2020,-4.35
3046,2019,-11.6
3046,2018,-0.73
3046,2017,-7.91
3046,2016,-22.3
3046,2015,-9.37
3046,2014,-16
3046,2013,-8.5
3046,2012,-1.46
3046,2011,1.78
3046,2010,1.59
3046,2009,1.97
3046,2008,1.85
3047,24Q2,3.17
3047,2023,-3.71
3047,2022,3.45
3047,2021,-0.96
3047,2020,3.22
3047,2019,2.28
3047,2018,1.82
3047,2017,-2.15
3047,2016,1.59
3047,2015,3.01
3047,2014,3.17
3047,2013,2.98
3047,2012,5.42
3047,2011,-7.56
3047,2010,2.44
3047,2009,1.23
3047,2008,2.89
3048,24Q1,1.05
3048,2023,0.02
3048,2022,2.82
3048,2021,4.53
3048,2020,3.3
3048,2019,2.03
3048,2018,1.52
3048,2017,2.39
3048,2016,1.68
3048,2015,3.12
3048,2014,4.05
3048,2013,2.78
3048,2012,2.42
3048,2011,1.06
3048,2010,4.13
3048,2009,2.51
3048,2008,0.12
3049,24Q2,-6.26
3049,2023,-6.55
3049,2022,0.18
3049,2021,6.16
3049,2020,2.09
3049,2019,5.88
3049,2018,1.05
3049,2017,0.79
3049,2016,-2.96
3049,2015,0.76
3049,2014,2.82
3049,2013,1.27
3049,2012,-9.56
3049,2011,-9.53
3049,2010,-2.09
3049,2009,-13
3049,2008,2.28
3050,24Q1,5
3050,2023,1.78
3050,2022,2.35
3050,2021,2.9
3050,2020,2.57
3050,2019,2.42
3050,2018,1.65
3050,2017,4.32
3050,2016,2.9
3050,2015,4.92
3050,2014,-2.35
3050,2013,-1.96
3050,2012,0.12
3050,2011,-3.63
3050,2010,2.27
3050,2009,-0.96
3050,2008,-12.8
3051,24Q1,9.68
3051,2023,4.03
3051,2022,9.61
3051,2021,11.9
3051,2020,0.19
3051,2019,-1.92
3051,2018,-1.17
3051,2017,-2.22
3051,2016,-2.59
3051,2015,2.71
3051,2014,4.75
3051,2013,4.75
3051,2012,0.85
3051,2011,-8.61
3051,2010,-10.4
3051,2009,-9.8
3051,2008,-18.3
3052,24Q2,2.54
3052,2023,2.44
3052,2022,2.38
3052,2021,1.35
3052,2020,4.11
3052,2019,1.88
3052,2018,-1.36
3052,2017,2.28
3052,2016,0.61
3052,2015,1.8
3052,2014,2.53
3052,2013,16.7
3052,2012,-0.64
3052,2011,2.56
3052,2010,2.93
